Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
2016-10-15 01:34:18.610808: step 0, loss = 4.67 (5.9 examples/sec; 21.874 sec/batch)
2016-10-15 03:20:28.457734: step 35680, loss = 0.76 (753.1 examples/sec; 0.170 sec/batch)
2016-10-15 03:20:30.243661: step 35690, loss = 0.94 (732.6 examples/sec; 0.175 sec/batch)
2016-10-15 03:20:32.017402: step 35700, loss = 0.69 (724.3 examples/sec; 0.177 sec/batch)
2016-10-15 03:20:33.963493: step 35710, loss = 0.82 (732.9 examples/sec; 0.175 sec/batch)
2016-10-15 03:20:35.727899: step 35720, loss = 0.75 (718.3 examples/sec; 0.178 sec/batch)
2016-10-15 03:20:37.490629: step 35730, loss = 0.60 (726.7 examples/sec; 0.176 sec/batch)
2016-10-15 03:20:39.240922: step 35740, loss = 0.78 (714.8 examples/sec; 0.179 sec/batch)
2016-10-15 03:20:40.999990: step 35750, loss = 0.89 (755.4 examples/sec; 0.169 sec/batch)
2016-10-15 03:20:42.750897: step 35760, loss = 0.66 (754.6 examples/sec; 0.170 sec/batch)
2016-10-15 03:20:44.507380: step 35770, loss = 0.86 (717.8 examples/sec; 0.178 sec/batch)
2016-10-15 03:20:46.274922: step 35780, loss = 0.70 (701.8 examples/sec; 0.182 sec/batch)
2016-10-15 03:20:48.021877: step 35790, loss = 0.80 (745.3 examples/sec; 0.172 sec/batch)
2016-10-15 03:20:49.788440: step 35800, loss = 0.80 (713.6 examples/sec; 0.179 sec/batch)
2016-10-15 03:20:51.740150: step 35810, loss = 0.58 (749.9 examples/sec; 0.171 sec/batch)
2016-10-15 03:20:53.509017: step 35820, loss = 0.89 (713.8 examples/sec; 0.179 sec/batch)
2016-10-15 03:20:55.263682: step 35830, loss = 0.73 (730.2 examples/sec; 0.175 sec/batch)
2016-10-15 03:20:57.027827: step 35840, loss = 0.86 (727.6 examples/sec; 0.176 sec/batch)
2016-10-15 03:20:58.791980: step 35850, loss = 0.84 (743.9 examples/sec; 0.172 sec/batch)
2016-10-15 03:21:00.557805: step 35860, loss = 0.79 (722.4 examples/sec; 0.177 sec/batch)
2016-10-15 03:21:02.322941: step 35870, loss = 0.85 (731.8 examples/sec; 0.175 sec/batch)
2016-10-15 03:21:04.091918: step 35880, loss = 0.68 (699.5 examples/sec; 0.183 sec/batch)
2016-10-15 03:21:05.854625: step 35890, loss = 0.73 (699.7 examples/sec; 0.183 sec/batch)
2016-10-15 03:21:07.618440: step 35900, loss = 0.80 (698.5 examples/sec; 0.183 sec/batch)
2016-10-15 03:21:09.553564: step 35910, loss = 0.86 (745.3 examples/sec; 0.172 sec/batch)
2016-10-15 03:21:11.309215: step 35920, loss = 0.91 (737.4 examples/sec; 0.174 sec/batch)
2016-10-15 03:21:13.070132: step 35930, loss = 0.77 (712.4 examples/sec; 0.180 sec/batch)
2016-10-15 03:21:14.823489: step 35940, loss = 0.77 (722.7 examples/sec; 0.177 sec/batch)
2016-10-15 03:21:16.584323: step 35950, loss = 0.64 (731.2 examples/sec; 0.175 sec/batch)
2016-10-15 03:21:18.344866: step 35960, loss = 0.82 (716.9 examples/sec; 0.179 sec/batch)
2016-10-15 03:21:20.099242: step 35970, loss = 0.83 (734.1 examples/sec; 0.174 sec/batch)
2016-10-15 03:21:21.864813: step 35980, loss = 0.71 (733.9 examples/sec; 0.174 sec/batch)
2016-10-15 03:21:23.618440: step 35990, loss = 0.67 (733.2 examples/sec; 0.175 sec/batch)
2016-10-15 03:21:25.386831: step 36000, loss = 0.73 (719.5 examples/sec; 0.178 sec/batch)
2016-10-15 03:21:27.894048: step 36010, loss = 0.79 (720.8 examples/sec; 0.178 sec/batch)
2016-10-15 03:21:29.657596: step 36020, loss = 0.88 (714.2 examples/sec; 0.179 sec/batch)
2016-10-15 03:21:31.426449: step 36030, loss = 0.70 (692.9 examples/sec; 0.185 sec/batch)
2016-10-15 03:21:33.180454: step 36040, loss = 0.70 (717.0 examples/sec; 0.179 sec/batch)
2016-10-15 03:21:34.935977: step 36050, loss = 0.83 (713.9 examples/sec; 0.179 sec/batch)
2016-10-15 03:21:36.689117: step 36060, loss = 0.75 (718.8 examples/sec; 0.178 sec/batch)
2016-10-15 03:21:38.443511: step 36070, loss = 0.71 (731.3 examples/sec; 0.175 sec/batch)
2016-10-15 03:21:40.208251: step 36080, loss = 0.88 (724.6 examples/sec; 0.177 sec/batch)
2016-10-15 03:21:41.962791: step 36090, loss = 0.76 (724.5 examples/sec; 0.177 sec/batch)
2016-10-15 03:21:43.720451: step 36100, loss = 0.70 (733.8 examples/sec; 0.174 sec/batch)
2016-10-15 03:21:45.662030: step 36110, loss = 0.81 (737.6 examples/sec; 0.174 sec/batch)
2016-10-15 03:21:47.413804: step 36120, loss = 0.66 (742.6 examples/sec; 0.172 sec/batch)
2016-10-15 03:21:49.178998: step 36130, loss = 0.75 (742.7 examples/sec; 0.172 sec/batch)
2016-10-15 03:21:50.933318: step 36140, loss = 0.61 (752.9 examples/sec; 0.170 sec/batch)
2016-10-15 03:21:52.693865: step 36150, loss = 0.64 (737.5 examples/sec; 0.174 sec/batch)
2016-10-15 03:21:54.448688: step 36160, loss = 0.78 (733.3 examples/sec; 0.175 sec/batch)
2016-10-15 03:21:56.198963: step 36170, loss = 0.70 (724.9 examples/sec; 0.177 sec/batch)
2016-10-15 03:21:57.956132: step 36180, loss = 0.79 (728.3 examples/sec; 0.176 sec/batch)
2016-10-15 03:21:59.706043: step 36190, loss = 0.73 (766.1 examples/sec; 0.167 sec/batch)
2016-10-15 03:22:01.465946: step 36200, loss = 0.92 (728.3 examples/sec; 0.176 sec/batch)
2016-10-15 03:22:03.426813: step 36210, loss = 0.72 (710.2 examples/sec; 0.180 sec/batch)
2016-10-15 03:22:05.189113: step 36220, loss = 0.69 (734.7 examples/sec; 0.174 sec/batch)
2016-10-15 03:22:06.953826: step 36230, loss = 0.93 (752.3 examples/sec; 0.170 sec/batch)
2016-10-15 03:22:08.714147: step 36240, loss = 0.67 (716.5 examples/sec; 0.179 sec/batch)
2016-10-15 03:22:10.472656: step 36250, loss = 0.81 (729.3 examples/sec; 0.176 sec/batch)
2016-10-15 03:22:12.240791: step 36260, loss = 0.90 (724.6 examples/sec; 0.177 sec/batch)
2016-10-15 03:22:13.997992: step 36270, loss = 0.73 (739.6 examples/sec; 0.173 sec/batch)
2016-10-15 03:22:15.753997: step 36280, loss = 0.96 (749.6 examples/sec; 0.171 sec/batch)
2016-10-15 03:22:17.518732: step 36290, loss = 0.81 (712.8 examples/sec; 0.180 sec/batch)
2016-10-15 03:22:19.284108: step 36300, loss = 0.74 (697.7 examples/sec; 0.183 sec/batch)
2016-10-15 03:22:21.231298: step 36310, loss = 0.66 (721.9 examples/sec; 0.177 sec/batch)
2016-10-15 03:22:22.984161: step 36320, loss = 0.81 (716.8 examples/sec; 0.179 sec/batch)
2016-10-15 03:22:24.754476: step 36330, loss = 0.85 (707.0 examples/sec; 0.181 sec/batch)
2016-10-15 03:22:26.521975: step 36340, loss = 0.88 (679.1 examples/sec; 0.188 sec/batch)
2016-10-15 03:22:28.269697: step 36350, loss = 0.63 (750.0 examples/sec; 0.171 sec/batch)
2016-10-15 03:22:30.037788: step 36360, loss = 0.63 (693.6 examples/sec; 0.185 sec/batch)
2016-10-15 03:22:31.799867: step 36370, loss = 0.77 (697.3 examples/sec; 0.184 sec/batch)
2016-10-15 03:22:33.556039: step 36380, loss = 0.88 (716.2 examples/sec; 0.179 sec/batch)
2016-10-15 03:22:35.317028: step 36390, loss = 0.75 (720.2 examples/sec; 0.178 sec/batch)
2016-10-15 03:22:37.080432: step 36400, loss = 0.83 (699.4 examples/sec; 0.183 sec/batch)
2016-10-15 03:22:39.023344: step 36410, loss = 0.79 (725.2 examples/sec; 0.176 sec/batch)
2016-10-15 03:22:40.783181: step 36420, loss = 0.82 (724.6 examples/sec; 0.177 sec/batch)
2016-10-15 03:22:42.540013: step 36430, loss = 0.72 (733.7 examples/sec; 0.174 sec/batch)
2016-10-15 03:22:44.305000: step 36440, loss = 0.92 (775.4 examples/sec; 0.165 sec/batch)
2016-10-15 03:22:46.057244: step 36450, loss = 0.85 (737.9 examples/sec; 0.173 sec/batch)
2016-10-15 03:22:47.810182: step 36460, loss = 0.72 (729.3 examples/sec; 0.176 sec/batch)
2016-10-15 03:22:49.567064: step 36470, loss = 0.73 (714.0 examples/sec; 0.179 sec/batch)
2016-10-15 03:22:51.322101: step 36480, loss = 0.76 (730.5 examples/sec; 0.175 sec/batch)
2016-10-15 03:22:53.091238: step 36490, loss = 0.72 (699.9 examples/sec; 0.183 sec/batch)
2016-10-15 03:22:54.835900: step 36500, loss = 0.78 (740.4 examples/sec; 0.173 sec/batch)
2016-10-15 03:22:56.782888: step 36510, loss = 0.76 (818.2 examples/sec; 0.156 sec/batch)
2016-10-15 03:22:58.547491: step 36520, loss = 0.62 (705.6 examples/sec; 0.181 sec/batch)
2016-10-15 03:23:00.311573: step 36530, loss = 0.88 (722.9 examples/sec; 0.177 sec/batch)
2016-10-15 03:23:02.060544: step 36540, loss = 0.80 (743.3 examples/sec; 0.172 sec/batch)
2016-10-15 03:23:03.827548: step 36550, loss = 0.83 (726.1 examples/sec; 0.176 sec/batch)
2016-10-15 03:23:05.590638: step 36560, loss = 0.87 (723.8 examples/sec; 0.177 sec/batch)
2016-10-15 03:23:07.352178: step 36570, loss = 0.83 (737.8 examples/sec; 0.173 sec/batch)
2016-10-15 03:23:09.112323: step 36580, loss = 0.65 (748.6 examples/sec; 0.171 sec/batch)
2016-10-15 03:23:10.875546: step 36590, loss = 0.84 (737.2 examples/sec; 0.174 sec/batch)
2016-10-15 03:23:12.636690: step 36600, loss = 0.68 (737.5 examples/sec; 0.174 sec/batch)
2016-10-15 03:23:14.567925: step 36610, loss = 0.58 (740.5 examples/sec; 0.173 sec/batch)
2016-10-15 03:23:16.331683: step 36620, loss = 0.71 (719.6 examples/sec; 0.178 sec/batch)
2016-10-15 03:23:18.089472: step 36630, loss = 0.74 (753.1 examples/sec; 0.170 sec/batch)
2016-10-15 03:23:19.847782: step 36640, loss = 0.70 (726.1 examples/sec; 0.176 sec/batch)
2016-10-15 03:23:21.600150: step 36650, loss = 0.86 (726.3 examples/sec; 0.176 sec/batch)
2016-10-15 03:23:23.365650: step 36660, loss = 0.77 (752.6 examples/sec; 0.170 sec/batch)
2016-10-15 03:23:25.143763: step 36670, loss = 0.73 (705.7 examples/sec; 0.181 sec/batch)
2016-10-15 03:23:26.899267: step 36680, loss = 0.68 (714.8 examples/sec; 0.179 sec/batch)
2016-10-15 03:23:28.663690: step 36690, loss = 0.80 (728.2 examples/sec; 0.176 sec/batch)
2016-10-15 03:23:30.430264: step 36700, loss = 0.84 (723.2 examples/sec; 0.177 sec/batch)
2016-10-15 03:23:32.385131: step 36710, loss = 0.78 (709.2 examples/sec; 0.180 sec/batch)
2016-10-15 03:23:34.144454: step 36720, loss = 1.08 (708.0 examples/sec; 0.181 sec/batch)
2016-10-15 03:23:35.894518: step 36730, loss = 0.69 (732.3 examples/sec; 0.175 sec/batch)
2016-10-15 03:23:37.664668: step 36740, loss = 0.65 (715.0 examples/sec; 0.179 sec/batch)
2016-10-15 03:23:39.424715: step 36750, loss = 0.75 (717.8 examples/sec; 0.178 sec/batch)
2016-10-15 03:23:41.189254: step 36760, loss = 0.66 (716.0 examples/sec; 0.179 sec/batch)
2016-10-15 03:23:42.945280: step 36770, loss = 0.63 (745.6 examples/sec; 0.172 sec/batch)
2016-10-15 03:23:44.708446: step 36780, loss = 0.70 (742.0 examples/sec; 0.173 sec/batch)
2016-10-15 03:23:46.471407: step 36790, loss = 0.71 (708.6 examples/sec; 0.181 sec/batch)
2016-10-15 03:23:48.227685: step 36800, loss = 0.86 (732.8 examples/sec; 0.175 sec/batch)
2016-10-15 03:23:50.172338: step 36810, loss = 0.70 (746.1 examples/sec; 0.172 sec/batch)
2016-10-15 03:23:51.927481: step 36820, loss = 0.74 (714.0 examples/sec; 0.179 sec/batch)
2016-10-15 03:23:53.691027: step 36830, loss = 0.68 (708.2 examples/sec; 0.181 sec/batch)
2016-10-15 03:23:55.456005: step 36840, loss = 0.79 (717.1 examples/sec; 0.178 sec/batch)
2016-10-15 03:23:57.223638: step 36850, loss = 0.77 (719.1 examples/sec; 0.178 sec/batch)
2016-10-15 03:23:58.980850: step 36860, loss = 0.74 (727.3 examples/sec; 0.176 sec/batch)
2016-10-15 03:24:00.739748: step 36870, loss = 0.90 (718.4 examples/sec; 0.178 sec/batch)
2016-10-15 03:24:02.501575: step 36880, loss = 0.76 (719.9 examples/sec; 0.178 sec/batch)
2016-10-15 03:24:04.254511: step 36890, loss = 0.89 (713.2 examples/sec; 0.179 sec/batch)
2016-10-15 03:24:06.013437: step 36900, loss = 0.81 (732.9 examples/sec; 0.175 sec/batch)
2016-10-15 03:24:07.961590: step 36910, loss = 0.81 (757.4 examples/sec; 0.169 sec/batch)
2016-10-15 03:24:09.721943: step 36920, loss = 0.81 (725.9 examples/sec; 0.176 sec/batch)
2016-10-15 03:24:11.481426: step 36930, loss = 0.70 (713.1 examples/sec; 0.180 sec/batch)
2016-10-15 03:24:13.245714: step 36940, loss = 0.75 (723.4 examples/sec; 0.177 sec/batch)
2016-10-15 03:24:15.015487: step 36950, loss = 0.74 (707.7 examples/sec; 0.181 sec/batch)
2016-10-15 03:24:16.772743: step 36960, loss = 0.65 (742.0 examples/sec; 0.173 sec/batch)
2016-10-15 03:24:18.538465: step 36970, loss = 0.99 (723.3 examples/sec; 0.177 sec/batch)
2016-10-15 03:24:20.298687: step 36980, loss = 0.80 (725.4 examples/sec; 0.176 sec/batch)
2016-10-15 03:24:22.050055: step 36990, loss = 0.77 (717.8 examples/sec; 0.178 sec/batch)
2016-10-15 03:24:23.810115: step 37000, loss = 0.82 (724.2 examples/sec; 0.177 sec/batch)
2016-10-15 03:24:26.392982: step 37010, loss = 0.75 (703.4 examples/sec; 0.182 sec/batch)
2016-10-15 03:24:28.159723: step 37020, loss = 0.75 (715.9 examples/sec; 0.179 sec/batch)
2016-10-15 03:24:29.924713: step 37030, loss = 0.75 (730.5 examples/sec; 0.175 sec/batch)
2016-10-15 03:24:31.683898: step 37040, loss = 0.75 (763.1 examples/sec; 0.168 sec/batch)
2016-10-15 03:24:33.451848: step 37050, loss = 0.75 (692.1 examples/sec; 0.185 sec/batch)
2016-10-15 03:24:35.196668: step 37060, loss = 0.73 (736.1 examples/sec; 0.174 sec/batch)
2016-10-15 03:24:36.956993: step 37070, loss = 0.76 (725.3 examples/sec; 0.176 sec/batch)
2016-10-15 03:24:38.717928: step 37080, loss = 0.62 (718.1 examples/sec; 0.178 sec/batch)
2016-10-15 03:24:40.474277: step 37090, loss = 0.88 (749.7 examples/sec; 0.171 sec/batch)
2016-10-15 03:24:42.231172: step 37100, loss = 0.63 (729.8 examples/sec; 0.175 sec/batch)
2016-10-15 03:24:44.193114: step 37110, loss = 0.87 (740.3 examples/sec; 0.173 sec/batch)
2016-10-15 03:24:45.948687: step 37120, loss = 0.64 (740.6 examples/sec; 0.173 sec/batch)
2016-10-15 03:24:47.706216: step 37130, loss = 0.67 (721.4 examples/sec; 0.177 sec/batch)
2016-10-15 03:24:49.474039: step 37140, loss = 0.74 (769.3 examples/sec; 0.166 sec/batch)
2016-10-15 03:24:51.235349: step 37150, loss = 0.69 (719.7 examples/sec; 0.178 sec/batch)
2016-10-15 03:24:53.001801: step 37160, loss = 0.70 (715.4 examples/sec; 0.179 sec/batch)
2016-10-15 03:24:54.765937: step 37170, loss = 0.76 (723.9 examples/sec; 0.177 sec/batch)
2016-10-15 03:24:56.526374: step 37180, loss = 0.72 (721.9 examples/sec; 0.177 sec/batch)
2016-10-15 03:24:58.287262: step 37190, loss = 0.67 (731.0 examples/sec; 0.175 sec/batch)
2016-10-15 03:25:00.049677: step 37200, loss = 0.69 (726.4 examples/sec; 0.176 sec/batch)
2016-10-15 03:25:02.001236: step 37210, loss = 0.66 (684.2 examples/sec; 0.187 sec/batch)
2016-10-15 03:25:03.761845: step 37220, loss = 0.76 (738.9 examples/sec; 0.173 sec/batch)
2016-10-15 03:25:05.529715: step 37230, loss = 0.70 (736.0 examples/sec; 0.174 sec/batch)
2016-10-15 03:25:07.290590: step 37240, loss = 0.74 (748.8 examples/sec; 0.171 sec/batch)
2016-10-15 03:25:09.054370: step 37250, loss = 0.70 (731.6 examples/sec; 0.175 sec/batch)
2016-10-15 03:25:10.815857: step 37260, loss = 0.70 (728.2 examples/sec; 0.176 sec/batch)
2016-10-15 03:25:12.570909: step 37270, loss = 0.84 (754.9 examples/sec; 0.170 sec/batch)
2016-10-15 03:25:14.323975: step 37280, loss = 0.70 (716.1 examples/sec; 0.179 sec/batch)
2016-10-15 03:25:16.102183: step 37290, loss = 0.70 (691.2 examples/sec; 0.185 sec/batch)
2016-10-15 03:25:17.853680: step 37300, loss = 0.71 (722.9 examples/sec; 0.177 sec/batch)
2016-10-15 03:25:19.806644: step 37310, loss = 0.77 (688.1 examples/sec; 0.186 sec/batch)
2016-10-15 03:25:21.562601: step 37320, loss = 0.63 (727.0 examples/sec; 0.176 sec/batch)
2016-10-15 03:25:23.325246: step 37330, loss = 0.87 (731.9 examples/sec; 0.175 sec/batch)
2016-10-15 03:25:25.091216: step 37340, loss = 0.78 (731.7 examples/sec; 0.175 sec/batch)
2016-10-15 03:25:26.862496: step 37350, loss = 0.66 (698.4 examples/sec; 0.183 sec/batch)
2016-10-15 03:25:28.613514: step 37360, loss = 0.79 (732.3 examples/sec; 0.175 sec/batch)
2016-10-15 03:25:30.382805: step 37370, loss = 0.70 (744.8 examples/sec; 0.172 sec/batch)
2016-10-15 03:25:32.144003: step 37380, loss = 0.75 (723.2 examples/sec; 0.177 sec/batch)
2016-10-15 03:25:33.913818: step 37390, loss = 0.66 (712.9 examples/sec; 0.180 sec/batch)
2016-10-15 03:25:35.679140: step 37400, loss = 0.82 (723.1 examples/sec; 0.177 sec/batch)
2016-10-15 03:25:37.621489: step 37410, loss = 0.82 (735.5 examples/sec; 0.174 sec/batch)
2016-10-15 03:25:39.390075: step 37420, loss = 0.91 (728.2 examples/sec; 0.176 sec/batch)
2016-10-15 03:25:41.159890: step 37430, loss = 0.78 (736.5 examples/sec; 0.174 sec/batch)
2016-10-15 03:25:42.919683: step 37440, loss = 0.77 (715.6 examples/sec; 0.179 sec/batch)
2016-10-15 03:25:44.674194: step 37450, loss = 0.82 (726.1 examples/sec; 0.176 sec/batch)
2016-10-15 03:25:46.440391: step 37460, loss = 0.96 (736.5 examples/sec; 0.174 sec/batch)
2016-10-15 03:25:48.200016: step 37470, loss = 0.69 (742.3 examples/sec; 0.172 sec/batch)
2016-10-15 03:25:49.965177: step 37480, loss = 0.65 (726.6 examples/sec; 0.176 sec/batch)
2016-10-15 03:25:51.726161: step 37490, loss = 0.79 (729.9 examples/sec; 0.175 sec/batch)
2016-10-15 03:25:53.488320: step 37500, loss = 0.65 (737.8 examples/sec; 0.173 sec/batch)
2016-10-15 03:25:55.443792: step 37510, loss = 0.77 (707.4 examples/sec; 0.181 sec/batch)
2016-10-15 03:25:57.204008: step 37520, loss = 0.64 (722.0 examples/sec; 0.177 sec/batch)
2016-10-15 03:25:58.972528: step 37530, loss = 0.75 (755.0 examples/sec; 0.170 sec/batch)
2016-10-15 03:26:00.735327: step 37540, loss = 0.92 (719.6 examples/sec; 0.178 sec/batch)
2016-10-15 03:26:02.495263: step 37550, loss = 0.84 (737.2 examples/sec; 0.174 sec/batch)
2016-10-15 03:26:04.255472: step 37560, loss = 0.83 (714.0 examples/sec; 0.179 sec/batch)
2016-10-15 03:26:06.013597: step 37570, loss = 0.80 (765.9 examples/sec; 0.167 sec/batch)
2016-10-15 03:26:07.773263: step 37580, loss = 0.80 (701.4 examples/sec; 0.182 sec/batch)
2016-10-15 03:26:09.530718: step 37590, loss = 0.87 (724.4 examples/sec; 0.177 sec/batch)
2016-10-15 03:26:11.291740: step 37600, loss = 0.85 (731.3 examples/sec; 0.175 sec/batch)
2016-10-15 03:26:13.237558: step 37610, loss = 0.64 (716.0 examples/sec; 0.179 sec/batch)
2016-10-15 03:26:14.984488: step 37620, loss = 0.82 (756.7 examples/sec; 0.169 sec/batch)
2016-10-15 03:26:16.744202: step 37630, loss = 0.74 (735.4 examples/sec; 0.174 sec/batch)
2016-10-15 03:26:18.507322: step 37640, loss = 0.67 (704.6 examples/sec; 0.182 sec/batch)
2016-10-15 03:26:20.263424: step 37650, loss = 0.71 (737.0 examples/sec; 0.174 sec/batch)
2016-10-15 03:26:22.025477: step 37660, loss = 0.80 (713.6 examples/sec; 0.179 sec/batch)
2016-10-15 03:26:23.782845: step 37670, loss = 0.71 (737.8 examples/sec; 0.173 sec/batch)
2016-10-15 03:26:25.543190: step 37680, loss = 0.85 (724.3 examples/sec; 0.177 sec/batch)
2016-10-15 03:26:27.303639: step 37690, loss = 0.69 (722.7 examples/sec; 0.177 sec/batch)
2016-10-15 03:26:29.065401: step 37700, loss = 0.92 (741.3 examples/sec; 0.173 sec/batch)
2016-10-15 03:26:31.007740: step 37710, loss = 0.85 (734.0 examples/sec; 0.174 sec/batch)
2016-10-15 03:26:32.769647: step 37720, loss = 0.83 (731.8 examples/sec; 0.175 sec/batch)
2016-10-15 03:26:34.526391: step 37730, loss = 0.78 (713.2 examples/sec; 0.179 sec/batch)
2016-10-15 03:26:36.285239: step 37740, loss = 0.58 (732.1 examples/sec; 0.175 sec/batch)
2016-10-15 03:26:38.042835: step 37750, loss = 0.77 (731.3 examples/sec; 0.175 sec/batch)
2016-10-15 03:26:39.804050: step 37760, loss = 0.82 (738.8 examples/sec; 0.173 sec/batch)
2016-10-15 03:26:41.563673: step 37770, loss = 0.62 (722.0 examples/sec; 0.177 sec/batch)
2016-10-15 03:26:43.319162: step 37780, loss = 0.78 (723.7 examples/sec; 0.177 sec/batch)
2016-10-15 03:26:45.083126: step 37790, loss = 0.79 (730.1 examples/sec; 0.175 sec/batch)
2016-10-15 03:26:46.836983: step 37800, loss = 0.72 (771.5 examples/sec; 0.166 sec/batch)
2016-10-15 03:26:48.803755: step 37810, loss = 0.76 (722.4 examples/sec; 0.177 sec/batch)
2016-10-15 03:26:50.562185: step 37820, loss = 0.62 (723.7 examples/sec; 0.177 sec/batch)
2016-10-15 03:26:52.330094: step 37830, loss = 0.70 (717.2 examples/sec; 0.178 sec/batch)
2016-10-15 03:26:54.086973: step 37840, loss = 0.74 (733.2 examples/sec; 0.175 sec/batch)
2016-10-15 03:26:55.841574: step 37850, loss = 0.79 (736.9 examples/sec; 0.174 sec/batch)
2016-10-15 03:26:57.599346: step 37860, loss = 0.75 (753.0 examples/sec; 0.170 sec/batch)
2016-10-15 03:26:59.360504: step 37870, loss = 0.66 (713.4 examples/sec; 0.179 sec/batch)
2016-10-15 03:27:01.115368: step 37880, loss = 0.62 (724.8 examples/sec; 0.177 sec/batch)
2016-10-15 03:27:02.877098: step 37890, loss = 0.75 (730.5 examples/sec; 0.175 sec/batch)
2016-10-15 03:27:04.634685: step 37900, loss = 0.84 (727.8 examples/sec; 0.176 sec/batch)
2016-10-15 03:27:06.575984: step 37910, loss = 0.70 (699.7 examples/sec; 0.183 sec/batch)
2016-10-15 03:27:08.335731: step 37920, loss = 0.69 (707.8 examples/sec; 0.181 sec/batch)
2016-10-15 03:27:10.095413: step 37930, loss = 0.77 (727.2 examples/sec; 0.176 sec/batch)
2016-10-15 03:27:11.855675: step 37940, loss = 0.77 (701.2 examples/sec; 0.183 sec/batch)
2016-10-15 03:27:13.609891: step 37950, loss = 0.77 (724.8 examples/sec; 0.177 sec/batch)
2016-10-15 03:27:15.371472: step 37960, loss = 0.88 (713.3 examples/sec; 0.179 sec/batch)
2016-10-15 03:27:17.125113: step 37970, loss = 0.81 (749.6 examples/sec; 0.171 sec/batch)
2016-10-15 03:27:18.877282: step 37980, loss = 0.67 (735.2 examples/sec; 0.174 sec/batch)
2016-10-15 03:27:20.636967: step 37990, loss = 0.72 (723.2 examples/sec; 0.177 sec/batch)
2016-10-15 03:27:22.392088: step 38000, loss = 0.59 (735.5 examples/sec; 0.174 sec/batch)
